pNo,condition,study,sessionOrder,congruency,rtOverall,accOverall,rt,acc,rtCorrect,session
177,control,1,control-deplete,incongruent,0.682658959537572,0.976878612716763,0.778611111111111,0.944444444444444,0.781764705882353,1
177,deplete,1,control-deplete,congruent,0.605170731707317,0.981707317073171,0.577160714285714,0.991071428571429,0.57890990990991,2
177,deplete,1,control-deplete,incongruent,0.605170731707317,0.981707317073171,0.6655,0.961538461538461,0.67216,2
178,control,1,deplete-control,congruent,0.83218125,0.96875,0.784196261682243,0.990654205607477,0.786924528301887,2
178,control,1,deplete-control,incongruent,0.83218125,0.96875,0.929056603773585,0.924528301886792,0.935632653061224,2
178,deplete,1,deplete-control,congruent,0.664775510204082,0.863945578231293,0.633,0.970873786407767,0.63636,1
178,deplete,1,deplete-control,incongruent,0.664775510204082,0.863945578231293,0.739159090909091,0.613636363636364,0.796259259259259,1
179,control,1,control-deplete,congruent,0.740369318181818,0.931818181818182,0.66814406779661,0.983050847457627,0.669448275862069,1
179,control,1,control-deplete,incongruent,0.740369318181818,0.931818181818182,0.887310344827586,0.827586206896552,0.892958333333333,1
179,deplete,1,control-deplete,congruent,0.710571428571429,0.937142857142857,0.673794871794872,0.982905982905983,0.674547826086957,2
179,deplete,1,control-deplete,incongruent,0.710571428571429,0.937142857142857,0.784758620689655,0.844827586206897,0.796775510204082,2
183,control,1,control-deplete,congruent,0.555805882352941,0.947058823529412,0.548931034482759,0.982758620689655,0.551228070175439,1
183,control,1,control-deplete,incongruent,0.555805882352941,0.947058823529412,0.570574074074074,0.87037037037037,0.556425531914894,1
183,deplete,1,control-deplete,congruent,0.480453987730061,0.907975460122699,0.47224347826087,0.947826086956522,0.474009174311927,2
183,deplete,1,control-deplete,incongruent,0.480453987730061,0.907975460122699,0.500125,0.8125,0.496538461538462,2
184,control,1,deplete-control,congruent,0.545821428571429,0.898809523809524,0.537697478991597,0.92436974789916,0.541427272727273,2
184,control,1,deplete-control,incongruent,0.545821428571429,0.898809523809524,0.565551020408163,0.836734693877551,0.56890243902439,2
184,deplete,1,deplete-control,congruent,0.561485207100592,0.958579881656805,0.540153846153846,0.982905982905983,0.540739130434783,1
184,deplete,1,deplete-control,incongruent,0.561485207100592,0.958579881656805,0.609480769230769,0.903846153846154,0.609,1
185,control,1,control-deplete,congruent,0.591512048192771,0.945783132530121,0.581760683760684,0.957264957264957,0.587857142857143,1
185,control,1,control-deplete,incongruent,0.591512048192771,0.945783132530121,0.614795918367347,0.918367346938776,0.619577777777778,1
185,deplete,1,control-deplete,congruent,0.581025974025974,0.935064935064935,0.568901785714286,0.964285714285714,0.570527777777778,2
185,deplete,1,control-deplete,incongruent,0.581025974025974,0.935064935064935,0.613357142857143,0.857142857142857,0.613166666666667,2
186,control,1,deplete-control,congruent,0.64846875,0.74375,0.631131578947368,0.982456140350877,0.627660714285714,2
186,control,1,deplete-control,incongruent,0.64846875,0.74375,0.691434782608696,0.152173913043478,0.681571428571429,2
186,deplete,1,deplete-control,congruent,0.732238095238095,0.797619047619048,0.679299145299145,0.974358974358974,0.674789473684211,1
186,deplete,1,deplete-control,incongruent,0.732238095238095,0.797619047619048,0.853686274509804,0.392156862745098,0.91075,1
189,control,1,control-deplete,congruent,0.693527607361963,0.920245398773006,0.654821428571429,0.9375,0.661447619047619,1
189,control,1,control-deplete,incongruent,0.693527607361963,0.920245398773006,0.778529411764706,0.882352941176471,0.784177777777778,1
189,deplete,1,control-deplete,congruent,0.667935294117647,0.941176470588235,0.645175438596491,0.956140350877193,0.644302752293578,2
189,deplete,1,control-deplete,incongruent,0.667935294117647,0.941176470588235,0.714267857142857,0.910714285714286,0.711607843137255,2
193,control,1,control-deplete,congruent,0.723395209580838,0.92814371257485,0.684433628318584,0.973451327433628,0.674463636363636,1
193,control,1,control-deplete,incongruent,0.723395209580838,0.92814371257485,0.804925925925926,0.833333333333333,0.8122,1
193,deplete,1,control-deplete,congruent,0.7971,0.95,0.772632075471698,0.971698113207547,0.774679611650486,2
193,deplete,1,control-deplete,incongruent,0.7971,0.95,0.84512962962963,0.907407407407407,0.849,2
194,control,1,deplete-control,congruent,0.681072727272727,1,0.622473684210526,1,0.622473684210526,2
194,control,1,deplete-control,incongruent,0.681072727272727,1,0.812058823529412,1,0.812058823529412,2
194,deplete,1,deplete-control,congruent,0.685523529411765,0.970588235294118,0.648347457627119,0.991525423728813,0.64991452991453,1
194,deplete,1,deplete-control,incongruent,0.685523529411765,0.970588235294118,0.769884615384615,0.923076923076923,0.770875,1
195,control,1,control-deplete,congruent,0.58288622754491,0.952095808383234,0.560299145299145,1,0.560299145299145,1
195,control,1,control-deplete,incongruent,0.58288622754491,0.952095808383234,0.63574,0.84,0.638690476190476,1
195,deplete,1,control-deplete,congruent,0.56980625,0.98125,0.543698275862069,1,0.543698275862069,2
195,deplete,1,control-deplete,incongruent,0.56980625,0.98125,0.638636363636364,0.931818181818182,0.641560975609756,2
196,control,1,deplete-control,congruent,0.724791907514451,0.994219653179191,0.676940170940171,1,0.676940170940171,2
196,control,1,deplete-control,incongruent,0.724791907514451,0.994219653179191,0.824767857142857,0.982142857142857,0.818181818181818,2
196,deplete,1,deplete-control,congruent,0.635298701298701,0.980519480519481,0.611521739130435,0.982608695652174,0.611150442477876,1
196,deplete,1,deplete-control,incongruent,0.635298701298701,0.980519480519481,0.705410256410256,0.974358974358974,0.709921052631579,1
197,control,1,control-deplete,congruent,0.527030303030303,0.96969696969697,0.512531531531532,0.990990990990991,0.513054545454545,1
197,control,1,control-deplete,incongruent,0.527030303030303,0.96969696969697,0.556833333333333,0.925925925925926,0.55312,1
197,deplete,1,control-deplete,congruent,0.511487951807229,0.987951807228916,0.499025423728814,1,0.499025423728814,2
197,deplete,1,control-deplete,incongruent,0.511487951807229,0.987951807228916,0.542125,0.958333333333333,0.542065217391304,2
198,control,1,deplete-control,congruent,0.687012195121951,0.963414634146341,0.620973913043478,0.991304347826087,0.620271929824561,2
198,control,1,deplete-control,incongruent,0.687012195121951,0.963414634146341,0.842,0.897959183673469,0.854931818181818,2
198,deplete,1,deplete-control,congruent,0.739772727272727,0.971590909090909,0.65665,0.991666666666667,0.658420168067227,1
198,deplete,1,deplete-control,incongruent,0.739772727272727,0.971590909090909,0.917892857142857,0.928571428571429,0.930615384615385,1
199,control,1,control-deplete,congruent,0.552012048192771,1,0.529136752136752,1,0.529136752136752,1
199,control,1,control-deplete,incongruent,0.552012048192771,1,0.606632653061225,1,0.606632653061225,1
199,deplete,1,control-deplete,congruent,0.475092592592593,0.95679012345679,0.467304347826087,0.982608695652174,0.466176991150442,2
199,deplete,1,control-deplete,incongruent,0.475092592592593,0.95679012345679,0.494148936170213,0.893617021276596,0.496761904761905,2
200,control,1,deplete-control,congruent,0.719432584269663,0.955056179775281,0.671781512605042,0.974789915966386,0.668913793103448,2
200,control,1,deplete-control,incongruent,0.719432584269663,0.955056179775281,0.815542372881356,0.915254237288136,0.823944444444445,2
200,deplete,1,deplete-control,congruent,0.673591954022989,0.954022988505747,0.62346218487395,0.974789915966386,0.623525862068966,1
200,deplete,1,deplete-control,incongruent,0.673591954022989,0.954022988505747,0.782054545454546,0.909090909090909,0.78346,1
201,control,1,control-deplete,congruent,0.556482558139535,0.970930232558139,0.546279661016949,0.983050847457627,0.546612068965517,1
201,control,1,control-deplete,incongruent,0.556482558139535,0.970930232558139,0.578777777777778,0.944444444444444,0.574764705882353,1
201,deplete,1,control-deplete,congruent,0.575162790697674,0.959302325581395,0.556423728813559,0.974576271186441,0.558260869565217,2
201,deplete,1,control-deplete,incongruent,0.575162790697674,0.959302325581395,0.616111111111111,0.925925925925926,0.61086,2
202,control,1,deplete-control,congruent,0.57810650887574,0.988165680473373,0.529230769230769,1,0.529230769230769,2
202,control,1,deplete-control,incongruent,0.57810650887574,0.988165680473373,0.688076923076923,0.961538461538461,0.68636,2
202,deplete,1,deplete-control,congruent,0.560680722891566,0.975903614457831,0.54005,0.991666666666667,0.538865546218487,1
202,deplete,1,deplete-control,incongruent,0.560680722891566,0.975903614457831,0.6145,0.934782608695652,0.608558139534884,1
203,control,1,control-deplete,congruent,0.561797687861272,0.947976878612717,0.529436974789916,1,0.529436974789916,1
203,control,1,control-deplete,incongruent,0.561797687861272,0.947976878612717,0.633111111111111,0.833333333333333,0.635688888888889,1
203,deplete,1,control-deplete,congruent,0.526188235294118,0.917647058823529,0.496398305084746,0.966101694915254,0.497157894736842,2
203,deplete,1,control-deplete,incongruent,0.526188235294118,0.917647058823529,0.593788461538462,0.807692307692308,0.580142857142857,2
204,control,1,deplete-control,congruent,0.603571428571429,0.944099378881988,0.572741666666667,0.991666666666667,0.572983193277311,2
204,control,1,deplete-control,incongruent,0.603571428571429,0.944099378881988,0.69380487804878,0.804878048780488,0.71630303030303,2
204,deplete,1,deplete-control,congruent,0.859040935672515,0.906432748538012,0.777083333333333,0.991666666666667,0.780436974789916,1
204,deplete,1,deplete-control,incongruent,0.859040935672515,0.906432748538012,1.05188235294118,0.705882352941177,1.11183333333333,1
205,control,1,control-deplete,congruent,0.649904494382023,0.98876404494382,0.595025210084034,0.991596638655462,0.596220338983051,1
205,control,1,control-deplete,incongruent,0.649904494382023,0.98876404494382,0.760593220338983,0.983050847457627,0.758448275862069,1
205,deplete,1,control-deplete,congruent,0.591374269005848,0.953216374269006,0.557243697478992,0.991596638655462,0.556398305084746,2
205,deplete,1,control-deplete,incongruent,0.591374269005848,0.953216374269006,0.669480769230769,0.865384615384615,0.659,2
207,control,1,control-deplete,congruent,0.57448502994012,0.958083832335329,0.557931623931624,0.974358974358974,0.560701754385965,1
207,control,1,control-deplete,incongruent,0.57448502994012,0.958083832335329,0.61322,0.92,0.617608695652174,1
207,deplete,1,control-deplete,congruent,0.520676646706587,0.964071856287425,0.507300884955752,0.973451327433628,0.509072727272727,2
207,deplete,1,control-deplete,incongruent,0.520676646706587,0.964071856287425,0.548666666666667,0.944444444444444,0.549372549019608,2
208,control,1,deplete-control,congruent,0.584184971098266,0.976878612716763,0.562521008403361,1,0.562521008403361,2
208,control,1,deplete-control,incongruent,0.584184971098266,0.976878612716763,0.631925925925926,0.925925925925926,0.63368,2
208,deplete,1,deplete-control,congruent,0.759029761904762,0.982142857142857,0.719114035087719,1,0.719114035087719,1
208,deplete,1,deplete-control,incongruent,0.759029761904762,0.982142857142857,0.843296296296296,0.944444444444444,0.829,1
209,control,1,control-deplete,congruent,0.702141025641026,0.980769230769231,0.661964912280702,1,0.661964912280702,1
209,control,1,control-deplete,incongruent,0.702141025641026,0.980769230769231,0.811190476190476,0.928571428571429,0.816025641025641,1
209,deplete,1,control-deplete,congruent,0.642647798742138,0.949685534591195,0.602061946902655,0.982300884955752,0.600711711711712,2
209,deplete,1,control-deplete,incongruent,0.642647798742138,0.949685534591195,0.742347826086957,0.869565217391304,0.741,2
21,control,1,control-deplete,congruent,0.687323699421965,0.959537572254335,0.631588235294118,0.991596638655462,0.63064406779661,1
21,control,1,control-deplete,incongruent,0.687323699421965,0.959537572254335,0.810148148148148,0.888888888888889,0.819479166666667,1
21,deplete,1,control-deplete,congruent,0.579438271604938,0.95679012345679,0.551939130434783,1,0.551939130434783,2
21,deplete,1,control-deplete,incongruent,0.579438271604938,0.95679012345679,0.646723404255319,0.851063829787234,0.651025,2
210,control,1,deplete-control,congruent,0.626578947368421,0.976608187134503,0.592344827586207,0.991379310344828,0.593347826086957,2
210,control,1,deplete-control,incongruent,0.626578947368421,0.976608187134503,0.698781818181818,0.945454545454546,0.693942307692308,2
210,deplete,1,deplete-control,congruent,0.701490797546012,0.907975460122699,0.650288288288288,0.954954954954955,0.648679245283019,1
210,deplete,1,deplete-control,incongruent,0.701490797546012,0.907975460122699,0.810788461538462,0.807692307692308,0.810214285714286,1
211,control,1,control-deplete,congruent,0.517047058823529,0.970588235294118,0.505196581196581,0.965811965811966,0.506672566371682,1
211,control,1,control-deplete,incongruent,0.517047058823529,0.970588235294118,0.543207547169811,0.981132075471698,0.542423076923077,1
211,deplete,1,control-deplete,congruent,0.500798816568047,0.946745562130177,0.491008620689655,0.96551724137931,0.489723214285714,2
211,deplete,1,control-deplete,incongruent,0.500798816568047,0.946745562130177,0.52222641509434,0.905660377358491,0.5189375,2
212,control,1,deplete-control,congruent,0.508874285714286,0.965714285714286,0.498218487394958,0.991596638655462,0.498677966101695,2
212,control,1,deplete-control,incongruent,0.508874285714286,0.965714285714286,0.531517857142857,0.910714285714286,0.530509803921569,2
212,deplete,1,deplete-control,congruent,0.491160714285714,0.940476190476191,0.481372881355932,0.949152542372881,0.482964285714286,1
212,deplete,1,deplete-control,incongruent,0.491160714285714,0.940476190476191,0.51426,0.92,0.516369565217391,1
213,control,1,control-deplete,congruent,0.594089743589744,0.987179487179487,0.563095238095238,0.990476190476191,0.563846153846154,1
213,control,1,control-deplete,incongruent,0.594089743589744,0.987179487179487,0.657901960784314,0.980392156862745,0.65934,1
213,deplete,1,control-deplete,congruent,0.600496894409938,0.975155279503106,0.587886956521739,1,0.587886956521739,2
213,deplete,1,control-deplete,incongruent,0.600496894409938,0.975155279503106,0.632021739130435,0.91304347826087,0.635190476190476,2
214,control,1,deplete-control,congruent,0.68693063583815,0.976878612716763,0.660555555555556,0.965811965811966,0.655070796460177,2
214,control,1,deplete-control,incongruent,0.68693063583815,0.976878612716763,0.742035714285714,1,0.742035714285714,2
